"","Permit.No","Facility","End.Date","Outfall","Expiration","Parameter","No.Discharge","Avg","Max","Monitoring.Location","Units","Mon.Period","X__1","X__2","X__3","X__4","Facility.Name","Param","Limit.Flag","Mon.Date","Daily.Value","Unit","Mon.Locat","Out..","Mon.Freq","Facility.Type","Description"
"19663","0398001","WAUKON CITY OF STP",1999-04-30,"001",1999-03-20,"FLOW",NA,1.214,2.354,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19664","0398001","WAUKON CITY OF STP",1999-03-31,"001",1999-03-20,"FLOW",NA,0.882,1.051,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19665","0398001","WAUKON CITY OF STP",1999-02-28,"001",1999-03-20,"FLOW",NA,0.946,1.354,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19666","0398001","WAUKON CITY OF STP",1999-01-31,"001",1999-03-20,"FLOW",NA,0.725,1.051,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19667","0398001","WAUKON CITY OF STP",1998-12-31,"001",1999-03-20,"FLOW",NA,0.786,0.985,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19668","0398001","WAUKON CITY OF STP",1998-11-30,"001",1999-03-20,"FLOW",NA,0.83,1.181,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19669","0398001","WAUKON CITY OF STP",1998-10-31,"001",1999-03-20,"FLOW",NA,0.746,1.15,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19670","0398001","WAUKON CITY OF STP",1998-09-30,"001",1999-03-20,"FLOW",NA,0.547,0.686,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19671","0398001","WAUKON CITY OF STP",1998-08-31,"001",1999-03-20,"FLOW",NA,0.664,0.926,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19672","0398001","WAUKON CITY OF STP",1998-07-31,"001",1999-03-20,"FLOW",NA,1.01,1.853,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19673","0398001","WAUKON CITY OF STP",1998-06-30,"001",1999-03-20,"FLOW",NA,1.139,3.792,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19674","0398001","WAUKON CITY OF STP",1998-05-31,"001",1999-03-20,"FLOW",NA,0.837,1.3,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19675","0398001","WAUKON CITY OF STP",1998-04-30,"001",1999-03-20,"FLOW",NA,1.374,2.191,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19676","0398001","WAUKON CITY OF STP",1998-03-31,"001",1999-03-20,"FLOW",NA,1.08,2.39,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19677","0398001","WAUKON CITY OF STP",1998-02-28,"001",1999-03-20,"FLOW",NA,0.894,1.747,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19678","0398001","WAUKON CITY OF STP",1998-01-31,"001",1999-03-20,"FLOW",NA,0.67,0.796,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19679","0398001","WAUKON CITY OF STP",1997-12-31,"001",1999-03-20,"FLOW",NA,0.666,0.8,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19680","0398001","WAUKON CITY OF STP",1997-11-30,"001",1999-03-20,"FLOW",NA,0.73,0.902,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19681","0398001","WAUKON CITY OF STP",1997-10-31,"001",1999-03-20,"FLOW",NA,0.727,1.472,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19682","0398001","WAUKON CITY OF STP",1997-09-30,"001",1999-03-20,"FLOW",NA,0.708,1.034,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19683","0398001","WAUKON CITY OF STP",1997-08-31,"001",1999-03-20,"FLOW",NA,0.821,1.071,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19684","0398001","WAUKON CITY OF STP",1997-07-31,"001",1999-03-20,"FLOW",NA,0.805,1.272,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19685","0398001","WAUKON CITY OF STP",1997-06-30,"001",1999-03-20,"FLOW",NA,0.732,1.547,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19686","0398001","WAUKON CITY OF STP",1997-05-31,"001",1999-03-20,"FLOW",NA,0.808,1.049,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19687","0398001","WAUKON CITY OF STP",1997-04-30,"001",1999-03-20,"FLOW",NA,0.831,1.13,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19688","0398001","WAUKON CITY OF STP",1997-03-31,"001",1999-03-20,"FLOW",NA,1.054,1.598,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19689","0398001","WAUKON CITY OF STP",1997-02-28,"001",1999-03-20,"FLOW",NA,0.712,1.089,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19690","0398001","WAUKON CITY OF STP",1997-01-31,"001",1999-03-20,"FLOW",NA,0.733,0.968,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19691","0398001","WAUKON CITY OF STP",1996-12-31,"001",1999-03-20,"FLOW",NA,0.73,1.248,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19692","0398001","WAUKON CITY OF STP",1996-11-30,"001",1999-03-20,"FLOW",NA,0.719,1.015,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19693","0398001","WAUKON CITY OF STP",1996-10-31,"001",1999-03-20,"FLOW",NA,0.661,0.821,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19694","0398001","WAUKON CITY OF STP",1996-09-30,"001",1999-03-20,"FLOW",NA,0.669,0.95,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19695","0398001","WAUKON CITY OF STP",1996-08-31,"001",1999-03-20,"FLOW",NA,0.71,0.883,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19696","0398001","WAUKON CITY OF STP",1996-07-31,"001",1999-03-20,"FLOW",NA,0.816,1.471,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19697","0398001","WAUKON CITY OF STP",1996-06-30,"001",1999-03-20,"FLOW",NA,1.02,2.242,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19698","0398001","WAUKON CITY OF STP",1996-05-31,"001",1999-03-20,"FLOW",NA,0.817,1.385,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19699","0398001","WAUKON CITY OF STP",1996-04-30,"001",1999-03-20,"FLOW",NA,0.832,1.09,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19700","0398001","WAUKON CITY OF STP",1996-03-31,"001",1999-03-20,"FLOW",NA,0.956,1.439,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19701","0398001","WAUKON CITY OF STP",1996-02-29,"001",1999-03-20,"FLOW",NA,0.905,1.174,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19702","0398001","WAUKON CITY OF STP",1996-01-31,"001",1999-03-20,"FLOW",NA,0.953,1.551,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19703","0398001","WAUKON CITY OF STP",1995-12-31,"001",1999-03-20,"FLOW",NA,0.804,1.221,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19704","0398001","WAUKON CITY OF STP",1995-11-30,"001",1999-03-20,"FLOW",NA,0.883,1.792,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19705","0398001","WAUKON CITY OF STP",1995-10-31,"001",1999-03-20,"FLOW",NA,1.01,1.483,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19706","0398001","WAUKON CITY OF STP",1995-09-30,"001",1999-03-20,"FLOW",NA,0.957,1.537,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19707","0398001","WAUKON CITY OF STP",1995-08-31,"001",1999-03-20,"FLOW",NA,1.03,2.295,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19708","0398001","WAUKON CITY OF STP",1995-07-31,"001",1999-03-20,"FLOW",NA,0.783,1.367,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19709","0398001","WAUKON CITY OF STP",1995-06-30,"001",1999-03-20,"FLOW",NA,0.802,1.165,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19710","0398001","WAUKON CITY OF STP",1995-05-31,"001",1999-03-20,"FLOW",NA,1.015,1.714,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19711","0398001","WAUKON CITY OF STP",1995-04-30,"001",1999-03-20,"FLOW",NA,1.079,1.909,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19712","0398001","WAUKON CITY OF STP",1995-03-31,"001",1999-03-20,"FLOW",NA,0.733,1.103,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19713","0398001","WAUKON CITY OF STP",1995-02-28,"001",1999-03-20,"FLOW",NA,0.678,0.827,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19714","0398001","WAUKON CITY OF STP",1995-01-31,"001",1999-03-20,"FLOW",NA,0.676,1.224,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19715","0398001","WAUKON CITY OF STP",1994-12-31,"001",1999-03-20,"FLOW",NA,0.83,0.889,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19716","0398001","WAUKON CITY OF STP",1994-11-30,"001",1999-03-20,"FLOW",NA,0.691,0.92,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19717","0398001","WAUKON CITY OF STP",1994-10-31,"001",1999-03-20,"FLOW",NA,0.742,1.148,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19718","0398001","WAUKON CITY OF STP",1994-09-30,"001",1999-03-20,"FLOW",NA,0.695,0.856,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19719","0398001","WAUKON CITY OF STP",1994-08-31,"001",1999-03-20,"FLOW",NA,0.732,1.027,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19720","0398001","WAUKON CITY OF STP",1994-07-31,"001",1999-03-20,"FLOW",NA,0.842,1.1,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19721","0398001","WAUKON CITY OF STP",1994-06-30,"001",1999-03-20,"FLOW",NA,0.783,1.01,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19722","0398001","WAUKON CITY OF STP",1994-05-31,"001",1999-03-20,"FLOW",NA,0.868,1.387,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19723","0398001","WAUKON CITY OF STP",1994-04-30,"001",1999-03-20,"FLOW",NA,0.779,1.18,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19724","0398001","WAUKON CITY OF STP",1994-03-31,"001",1999-03-20,"FLOW",NA,0.868,1.21,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19725","0398001","WAUKON CITY OF STP",1994-02-28,"001",1999-03-20,"FLOW",NA,0.947,2.235,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19726","0398001","WAUKON CITY OF STP",1994-01-31,"001",1999-03-20,"FLOW",NA,0.673,1.29,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19727","0398001","WAUKON CITY OF STP",2016-09-30,"001",2004-11-05,"FLOW",NA,1.7668,2.639,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19728","0398001","WAUKON CITY OF STP",2016-08-31,"001",2004-11-05,"FLOW",NA,1.0746129,2.848,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19729","0398001","WAUKON CITY OF STP",2016-07-31,"001",2004-11-05,"FLOW",NA,0.7227419,1.016,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19730","0398001","WAUKON CITY OF STP",2016-06-30,"001",2004-11-05,"FLOW",NA,0.8083,1.596,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19731","0398001","WAUKON CITY OF STP",2016-05-31,"001",2004-11-05,"FLOW",NA,0.6869032,0.952,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19732","0398001","WAUKON CITY OF STP",2016-04-30,"001",2004-11-05,"FLOW",NA,0.7943333,1.04,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19733","0398001","WAUKON CITY OF STP",2016-03-31,"001",2004-11-05,"FLOW",NA,0.8608709,1.195,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19734","0398001","WAUKON CITY OF STP",2016-02-29,"001",2004-11-05,"FLOW",NA,0.751,1.012,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19735","0398001","WAUKON CITY OF STP",2016-01-31,"001",2004-11-05,"FLOW",NA,0.865129,1.386,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19736","0398001","WAUKON CITY OF STP",2015-12-31,"001",2004-11-05,"FLOW",NA,1.1408064,2.34,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19737","0398001","WAUKON CITY OF STP",2015-11-30,"001",2004-11-05,"FLOW",NA,0.5487333,0.804,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19738","0398001","WAUKON CITY OF STP",2015-10-31,"001",2004-11-05,"FLOW",NA,0.4651612,0.857,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19739","0398001","WAUKON CITY OF STP",2015-09-30,"001",2004-11-05,"FLOW",NA,0.5012333,0.847,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19740","0398001","WAUKON CITY OF STP",2015-08-31,"001",2004-11-05,"FLOW",NA,0.504129,0.901,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19741","0398001","WAUKON CITY OF STP",2015-07-31,"001",2004-11-05,"FLOW",NA,0.6215483,1.079,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19742","0398001","WAUKON CITY OF STP",2015-06-30,"001",2004-11-05,"FLOW",NA,0.8726333,2.334,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19743","0398001","WAUKON CITY OF STP",2015-05-31,"001",2004-11-05,"FLOW",NA,0.7509333,0.955,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19744","0398001","WAUKON CITY OF STP",2015-04-30,"001",2004-11-05,"FLOW",NA,0.8960667,1.546,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19745","0398001","WAUKON CITY OF STP",2015-03-31,"001",2004-11-05,"FLOW",NA,0.7620968,1.114,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19746","0398001","WAUKON CITY OF STP",2015-02-28,"001",2004-11-05,"FLOW",NA,0.7613333,1.03,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19747","0398001","WAUKON CITY OF STP",2015-01-31,"001",2004-11-05,"FLOW",NA,0.6117742,0.806,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19748","0398001","WAUKON CITY OF STP",2014-12-31,"001",2004-11-05,"FLOW",NA,0.5950323,0.702,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19749","0398001","WAUKON CITY OF STP",2014-11-30,"001",2004-11-05,"FLOW",NA,0.6294,0.884,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19750","0398001","WAUKON CITY OF STP",2014-10-31,"001",2004-11-05,"FLOW",NA,0.7266774,1.423,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19751","0398001","WAUKON CITY OF STP",2014-09-30,"001",2004-11-05,"FLOW",NA,0.6940333,1.397,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19752","0398001","WAUKON CITY OF STP",2014-08-31,"001",2004-11-05,"FLOW",NA,0.6774194,1.076,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19753","0398001","WAUKON CITY OF STP",2014-07-31,"001",2004-11-05,"FLOW",NA,1.0237742,1.482,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19754","0398001","WAUKON CITY OF STP",2014-06-30,"001",2004-11-05,"FLOW",NA,1.2586333,3.181,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19755","0398001","WAUKON CITY OF STP",2014-05-31,"001",2004-11-05,"FLOW",NA,0.9624516,1.387,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19756","0398001","WAUKON CITY OF STP",2014-04-30,"001",2004-11-05,"FLOW",NA,1.1305,1.82,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19757","0398001","WAUKON CITY OF STP",2014-03-31,"001",2004-11-05,"FLOW",NA,0.8971613,1.51,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19758","0398001","WAUKON CITY OF STP",2014-02-28,"001",2004-11-05,"FLOW",NA,0.8970714,1.327,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19759","0398001","WAUKON CITY OF STP",2014-01-31,"001",2004-11-05,"FLOW",NA,0.7981613,1.058,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19760","0398001","WAUKON CITY OF STP",2013-12-31,"001",2004-11-05,"FLOW",NA,0.7221935,0.95,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19761","0398001","WAUKON CITY OF STP",2013-11-30,"001",2004-11-05,"FLOW",NA,0.6082667,0.885,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19762","0398001","WAUKON CITY OF STP",2013-10-31,"001",2004-11-05,"FLOW",NA,0.6507097,1.011,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19763","0398001","WAUKON CITY OF STP",2013-09-30,"001",2004-11-05,"FLOW",NA,0.6656667,0.88,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19764","0398001","WAUKON CITY OF STP",2013-08-31,"001",2004-11-05,"FLOW",NA,0.7398065,1.172,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19765","0398001","WAUKON CITY OF STP",2013-07-31,"001",2004-11-05,"FLOW",NA,1.0270968,1.502,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19766","0398001","WAUKON CITY OF STP",2013-06-30,"001",2004-11-05,"FLOW",NA,1.4410333,2.638,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19767","0398001","WAUKON CITY OF STP",2013-05-31,"001",2004-11-05,"FLOW",NA,1.3260323,2.381,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19768","0398001","WAUKON CITY OF STP",2013-04-30,"001",2004-11-05,"FLOW",NA,1.2470667,1.799,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19769","0398001","WAUKON CITY OF STP",2013-03-31,"001",2004-11-05,"FLOW",NA,0.8690323,1.303,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19770","0398001","WAUKON CITY OF STP",2013-02-28,"001",2004-11-05,"FLOW",NA,0.7249286,1.017,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19771","0398001","WAUKON CITY OF STP",2013-01-31,"001",2004-11-05,"FLOW",NA,0.7463548,1.125,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19772","0398001","WAUKON CITY OF STP",2012-12-31,"001",2004-11-05,"FLOW",NA,0.6756774,1.036,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19773","0398001","WAUKON CITY OF STP",2012-11-30,"001",2004-11-05,"FLOW",NA,0.6012,0.897,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19774","0398001","WAUKON CITY OF STP",2012-10-31,"001",2004-11-05,"FLOW",NA,0.4975,1.167,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19775","0398001","WAUKON CITY OF STP",2012-09-30,"001",2004-11-05,"FLOW",NA,0.6755,1.271,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19776","0398001","WAUKON CITY OF STP",2012-08-31,"001",2004-11-05,"FLOW",NA,0.6023,1.054,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
